typing_speed,key_press_duration,typing_rhythm_variance,mouse_movement_speed,mouse_click_interval,swipe_pressure,user_id
45.984306179345616,174.2310813047685,9.047098302612154,262.554755734367,446.92772285332643,0.5027467055499925,1.0
48.69233289997705,188.3569211206514,9.68392769145787,319.44970189898726,479.15860606732826,0.46452100726254136,1.0
45.85684140594985,168.70293145342382,7.54111573713106,355.4450319333949,487.7215268566069,0.4370747544662333,1.0
44.4217585880588,185.29804177915284,9.078680833431296,353.2251842909574,484.27734806196224,0.48914914747878147,1.0
43.494481522053555,194.415686206579,7.961491530499293,310.85807486827457,504.57064616101167,0.484575860577209,1.0
37.60739004816286,155.2835549987271,7.82737270005918,307.9557587927644,475.327402028534,0.6213358243172762,1.0
41.40077895802646,172.03104744529523,8.883659937486673,329.37548512150045,533.6309200197342,0.5216479912680348,1.0
42.696806145201066,185.7707212718054,8.65232287841342,300.03229121623417,500.0062119475459,0.4311191249622881,1.0
50.285611131094576,177.96954613957007,6.42360784301575,326.0358379963893,499.72099036584154,0.47176129979145287,1.0
46.718091447842305,183.7114587337131,9.476540349725896,335.3216055676938,490.16315850461245,0.5510691647714699,1.0
36.18479922318633,173.9601481328418,9.380091354147451,344.53866447768615,504.65572051576936,0.6044221386434963,1.0
46.620419846973974,180.865897874729,7.374437298490471,317.99691847040094,524.752947940029,0.4207008343881021,1.0
43.07458859791842,178.4432276460792,8.395803533437409,315.92652499646067,473.986093528673,0.40600378074304777,1.0
41.61538999847021,191.67782061659807,8.494030186282739,302.44034826486876,480.2565053277423,0.5935482587685891,1.0
48.058381444204336,182.54420843301213,8.260673765823906,303.4623929192028,490.88821913670006,0.5194807088685451,1.0
50.154997612479754,183.37602662075201,7.44969484615458,315.47042216196945,459.62387229580355,0.45658536340618167,1.0
49.65640059558099,175.88123033877534,7.328376632061948,327.3473101363236,475.42226420835505,0.5267314543061218,1.0
40.80391238388681,175.12393775927507,7.974445929008555,338.271692524665,485.71337379366025,0.3682126130491561,1.0
43.45393812074393,175.6744181218038,9.172729019259364,303.9364209863931,526.2316754213819,0.500168775329858,1.0
46.65631715701782,183.94452142378296,8.543600154594433,349.85377137919045,507.8768398700577,0.5163910586421543,1.0
49.877725635611796,175.79015519179737,7.629385667913894,314.5775279791486,505.8076973410263,0.5462135069768915,1.0
42.60412881077355,182.89774856896412,8.771698710648344,319.57265411303126,525.5269388650391,0.4493052023853731,1.0
44.07170511668092,200.75400798645438,5.1514573793699245,305.0557664170435,495.8788463480181,0.5042843580701679,1.0
39.468325129969855,188.71124703431693,9.148765700372103,271.5151947945412,511.7139454978667,0.4537287686970206,1.0
39.01896687959665,176.7397646783216,6.2602862212219,337.68090792722097,496.90334741202514,0.5127691877837158,1.0
49.06262911197099,192.01213922163944,7.637559058596868,334.73687794184866,507.9608704819889,0.4552326838818488,1.0
51.78120014285412,175.91924626978448,6.880330105373856,314.3734488576357,482.51724027165255,0.479594958041989,1.0
44.63994939209833,159.61875464822145,6.705318524279094,321.3398143444974,426.83548525170715,0.45020923026048854,1.0
50.01766448946012,169.91913689082597,9.16082678737852,330.31878435408197,495.9716251344109,0.5325568120911829,1.0
46.808180125238174,161.29208078974145,7.5322987986881085,288.7490828622691,542.6824440829982,0.5429225558328332,1.0
41.774401226974376,176.48486515958692,8.346503881730715,309.4189464530741,527.7864620672477,0.48826897150212933,1.0
46.80697802754207,180.18418379189552,7.953079421120816,335.88529359243654,528.9619245377352,0.5019118997480014,1.0
52.690182832329846,196.76437312275283,8.47704082722312,294.914211536615,537.0839216541865,0.4275704292683228,1.0
44.82086980445024,183.26927373764164,8.076821891060256,325.8711586433326,502.6597277288431,0.48501616759966065,1.0
52.82321827907003,177.80899471191137,6.71700777581143,292.8683639075319,505.9194712221679,0.49748976914791276,1.0
31.901274479551276,188.29405581183488,8.99626681944714,329.32859964867055,481.4704431369695,0.6310396545514988,1.0
49.10951252187612,157.88864690992114,7.506243416838688,319.2871703540503,490.5178143191885,0.44440164871129184,1.0
45.435235341190854,182.35614558108566,6.443418101340249,287.6973636818898,518.4731344931342,0.5732088619376219,1.0
43.50496324767066,187.70865193886968,7.571884839034087,343.2947870891434,536.1165331150645,0.5498429386732904,1.0
45.458803882677515,165.21413754220157,9.50075979063431,305.308168464039,495.81661172957,0.5140318202245068,1.0
35.06215542699554,191.43754043206928,8.850221742113494,303.7949512597124,486.49432205445765,0.5879310242097566,1.0
43.90164056081244,183.38496407494415,7.6513478655921405,324.01138394461884,500.01583876569794,0.5186052736303431,1.0
46.78556285755873,175.847120860992,7.650742295681571,342.97274698857433,518.0362024678734,0.5194579597833965,1.0
52.38947022370758,186.32781866106285,7.678364948782617,299.68356362043204,456.68435551599373,0.49734396734912273,1.0
42.40864890863176,202.70692857804397,10.076747983560841,321.2335969969594,431.1145714058829,0.5611784441209313,1.0
40.95753198553406,181.81866255058495,8.381935452231554,328.57633000661144,483.4838945152525,0.5548234616905442,1.0
42.491214782077314,182.48220586300337,8.43004164719107,333.86211214526287,463.37862722257523,0.4687161356251894,1.0
49.57701058851037,175.40639100459757,9.030283454031842,323.5288311055445,484.7557940705807,0.43403764027006164,1.0
46.64375554829842,171.5015563053521,8.238789159026513,312.65944321833354,495.56659043547586,0.48985096813021717,1.0
42.351198981164806,188.30335816544246,7.740957854179297,303.4481955870256,486.4025477293096,0.45999807178011765,1.0
47.56633716556678,171.43916174091132,7.803650150915022,321.7228776609275,543.5740260341223,0.4968237712692323,1.0
45.4853877467402,180.71566237219392,7.928398740585936,298.55721976028786,509.8023429380696,0.561871906734207,1.0
49.84322495266444,175.22342553234884,7.962777763490158,261.57299033010787,509.0142307883248,0.4771349172456605,1.0
41.48973453061324,184.78979825746393,8.72762954363698,328.73119608315335,518.666214321302,0.49785883093442124,1.0
43.36168926701116,183.33662105286948,8.0519458858073,338.0786968217239,465.83500646657694,0.5029011367404198,1.0
43.03945923433921,190.37539944257898,8.73264007721558,272.7413512891632,531.173353622608,0.5424215441102642,1.0
37.68242525933941,174.89983601145252,7.919283419891418,299.80538590580124,497.7270714039362,0.38765553330076974,1.0
46.48060138532288,177.3012506470663,8.07863519031609,332.38308522010396,520.1144185172363,0.46966498526173517,1.0
46.30527636089945,170.21236284217693,6.001799315467892,361.149909394234,467.84428300879534,0.5105641846139737,1.0
45.025567283212304,175.5570673992389,8.916327674702481,320.4158741535082,453.38723701951807,0.5600039478213431,1.0
43.82706433312426,183.7730049304485,8.346488475897992,305.4399411754173,524.5366897407508,0.47540487762468975,1.0
37.923146289747926,187.56988616645353,8.998010109859653,316.3420711779032,511.2922857829255,0.4061723646979063,1.0
42.89677338617321,170.77834675822373,5.10374462180631,347.4975283829637,472.93845336927467,0.5309855722983068,1.0
43.286427417366156,188.6960592010566,10.088374704780728,307.0807164175093,473.91010756175916,0.46823188055871856,1.0
40.9886136538919,193.5563785880495,7.860410371844826,304.01615986699494,533.7630435324431,0.4405166670454819,1.0
44.19357144166995,184.134349032237,9.108182816737516,310.3451295563593,464.31764321398015,0.4687827305143388,1.0
47.02025428407269,198.76795812558066,6.960094072874469,300.93342783482575,549.280188597679,0.49077373211720754,1.0
54.43092950605265,172.26210800896428,8.61277390506257,322.4534063198959,472.9813779605639,0.46976276677308937,1.0
45.872889064159196,167.55345296688583,6.946584436826344,352.4935691693912,519.1517577682515,0.38972169714504656,1.0
46.28775195361382,162.21279751095722,7.376231039304195,326.46158546232056,490.1414457275305,0.5448533098443566,1.0
44.62777042116917,194.96044311489183,9.914031353866786,314.9529299574742,518.0956229324703,0.5637437520639361,1.0
35.40614392350479,186.54365656354057,7.809317599236653,314.16377462168913,483.6765799365742,0.5325760995669753,1.0
44.867430622753915,179.44415329089546,8.217432873179723,288.73618382606685,495.1162128178312,0.44311571647875914,1.0
45.30115104970513,182.7996862631982,8.870067730688755,337.6621955429432,501.2275752618716,0.4899254233026241,1.0
57.316210562426434,168.74510952701624,8.495681887972605,318.443256059744,469.9343763265558,0.4996739342385271,1.0
44.03819517609439,204.45751979616827,8.150418905143576,316.3904017281875,522.2247303626037,0.5299397194780955,1.0
46.50773671166806,181.29221181975228,8.364961002466226,383.86215135689724,484.6035930058524,0.533417024435904,1.0
44.82644115147378,181.09394794604893,10.403415585238275,325.9750581673137,493.1420025397994,0.4632913100610752,1.0
39.15660981190234,187.25766623898693,7.9423812029664145,304.9641789980963,470.16951876174465,0.504099777820678,1.0
50.7141140725751,184.81009231736712,8.201099046714967,311.47284807588915,423.12999023614066,0.5228640202307621,1.0
48.75966516343387,182.23884024279133,9.050654396007612,342.9689141839351,494.26916712199494,0.5727911161073383,1.0
48.95515973521523,172.09525544554688,9.105525932957985,322.2654082107553,572.3784626483875,0.5352253269912361,1.0
40.4530627260263,184.71468357135996,9.18703030556038,291.23444043365265,523.5381286369408,0.5394528343687759,1.0
52.013971554680495,198.82024496475034,8.638730222029185,338.3845786915041,499.42218860796817,0.5041913313964681,1.0
37.990744686038596,193.4542004615498,6.8569950872695165,306.6371182892201,492.113275123752,0.5705229572601752,1.0
47.93428546900135,195.93186626639397,9.633431532301096,357.46595552435093,500.6739767843614,0.5204881397979748,1.0
55.952278129049894,174.88784323568814,6.853654606981312,341.600961314293,516.4135734552563,0.4569456044913215,1.0
40.04731837434656,170.1039517974142,8.302635465239034,311.05356208682497,464.57561554073465,0.5701684985062595,1.0
42.16851135198614,178.74213079900352,7.245724149980642,345.62032723470224,533.4296508400662,0.5348951636269513,1.0
45.498256825438204,180.55724912288696,7.935861653407008,321.35711021054806,521.4614394632373,0.4778477989435759,1.0
42.482621729419,190.94191518470947,8.328762410303481,337.0554735024444,521.5455717712381,0.47602535163003784,1.0
37.24668284466934,163.0753537028518,8.321357215450274,329.6946563458895,513.1542721642918,0.5148287772570381,1.0
45.34281487403014,195.29550319460614,8.421920754235284,303.07286690018253,500.5884997308197,0.5231592397633792,1.0
39.688481431369475,178.4199210142101,9.613711269058648,307.1290033536508,520.1858370790046,0.5098646132815603,1.0
47.36796215317591,175.7311893005258,8.45353430151398,340.5992163516232,517.7544240122413,0.5155654336721442,1.0
40.402878828830985,169.87895624739832,7.755843364709351,313.3044933578692,489.3787786717693,0.5849978687288191,1.0
52.7496720250877,163.4514332813423,8.964087168288357,311.9270307351601,482.791946813093,0.5535771576117443,1.0
41.08373353831882,188.23170583961914,9.189470488924641,300.89754841301294,503.0556888578596,0.5095317795632512,1.0
43.38969241897162,180.73317967188405,6.7723921848630075,328.47198131186923,546.4706045448556,0.5470655290383741,1.0
49.06758608684835,167.10039100258945,8.597400069849858,361.2504983848629,462.826787730383,0.448373804823623,1.0
38.84567841783022,167.04921227936384,8.701172742310899,298.64934171491456,455.9742420274268,0.5198963524973405,1.0
46.13729967302065,176.64215300709873,7.702436496640008,320.4843891334552,504.9428252370955,0.5904653174866555,1.0
51.53571377141214,196.69021525289392,9.37570681331162,348.24441110830855,501.5266310556805,0.4890977052303813,1.0
36.96258382719386,177.40408648636395,7.849944412967473,318.4071721750857,505.20024993111224,0.45761830356904576,1.0
45.92316929266152,164.96857046881894,8.125576453471542,329.04743592499466,507.318595937255,0.46739555557034695,1.0
46.29941397124212,177.54256935914054,7.82692817571613,298.7521294370624,493.30393236095586,0.4455183481328806,1.0
48.909114358886555,177.27276430252329,8.015579047581468,328.56614194415295,544.6959031580625,0.4607619045936148,1.0
38.81524644560959,153.03113357058427,6.903724913104798,316.25711469990904,451.97288064570455,0.48147459507049856,1.0
38.39771693457862,179.45705133482187,6.559949117405706,339.7145999135973,475.1450892565926,0.4297216490410679,1.0
47.60970782808449,177.69065469791323,9.594505063224972,343.74772103129504,496.90235719552857,0.5007809166974801,1.0
46.48492336616593,186.96206364813418,7.153038651681673,371.7912728403723,450.70433566537497,0.5451138586893324,1.0
46.252464251729386,198.48956094945345,7.008607650543693,331.59266346427154,494.72436786703787,0.454612190992654,1.0
46.73224104748488,191.26565029547757,5.846609886396285,326.51592633164336,549.8441049718406,0.5759641961820885,1.0
41.59987639210755,177.31111309445168,7.361038252310498,323.8876860315467,500.62659464887884,0.5255396044263797,1.0
46.16126848580502,168.9347409125833,6.676910206592502,312.9366741437862,506.9210271715605,0.5515290292812028,1.0
46.46536236649341,205.7335980324986,9.642015160136369,326.7696768692338,462.1950570448226,0.46710827230739316,1.0
41.42824290986816,180.59218434014488,9.009817089342635,314.0919717972194,481.50915775881566,0.5427262613533308,1.0
54.328872555723784,180.13929291912947,7.311849654822276,323.3692195253923,488.7441085902819,0.44540330498023434,1.0
47.36916460455894,179.75874912889998,10.252435805344309,346.3519507121592,490.468547097313,0.5445123750418255,1.0
39.04348251398676,181.98084760767856,8.981765486991595,299.86914869440716,538.4493138501131,0.5085919669896766,1.0
48.28276804316915,178.55639588076056,7.675168616491377,342.7975712225809,516.7307318217537,0.5276625609992391,1.0
40.126591648863396,174.26337993119765,5.500594285126427,346.3423013467973,466.65626129188905,0.4412202697187574,1.0
48.93542301871226,174.53141058759607,10.290942572590742,317.63862946017844,507.39514335296013,0.45524650788616977,1.0
50.79297789503702,179.67246729784003,6.610427533236404,277.56290201982813,514.9466524549035,0.5298614109126693,1.0
40.89658840824145,174.56575228866234,6.354601253043108,307.8435602581113,534.204471155638,0.45258259978878995,1.0
49.816880646221605,172.87154217322836,9.02257043200964,345.9398909312222,547.4162205970512,0.5231603146049562,1.0
47.063904634682494,181.06430227691897,10.439752406339274,319.54263875402233,469.54717424516394,0.4316431096769877,1.0
49.11030079997245,177.45022782579144,9.384272818510517,300.01395535410177,475.67427466368986,0.5424087106333334,1.0
54.48396491326974,195.0399298858269,8.56390912005236,309.90450157543563,462.2726642325615,0.43837383426157456,1.0
43.77305941998565,153.49030191606988,8.594754341665286,336.81240053009105,492.97940422679056,0.5276149968839762,1.0
41.23131917821255,190.91506851922463,8.853415558780307,330.93467136402757,513.99075123339,0.5312815466823,1.0
40.55242785187238,192.46085192497628,8.758928589786764,315.22135801660613,529.620035497673,0.46516140907852127,1.0
40.92094857517281,159.2660976759185,8.281191423969375,312.66351176370625,497.7214692907243,0.5291013283542363,1.0
44.61449145292948,176.57312405919652,8.104201103951876,312.1648370191236,490.40457430235466,0.5130221131666778,1.0
46.70575987408322,176.2855913400421,7.937406872100477,301.55179631002994,504.5527397674622,0.4730579071903631,1.0
46.3834539966501,165.9248830528218,7.246035411133324,352.30751378938885,474.9457129510993,0.4495722657961896,1.0
49.13591624518012,172.22183312409123,7.719324923133226,313.5535906157732,562.6861616508432,0.40186871541637104,1.0
45.065009459389536,168.8942415453417,6.3070431858046145,344.3431704165099,451.77016918645825,0.5174825023649847,1.0
52.26767038578659,197.52270443423623,7.90166037320525,350.42632103844903,505.54221736687174,0.42175986143189725,1.0
43.67671583381022,189.3567839314746,7.011408892849083,339.9662179629592,560.7081865768891,0.5047672099720654,1.0
58.600845832948096,192.7155509499416,6.896410682784229,311.36759374563906,500.20399533679995,0.48682758919588753,1.0
48.128336738825034,187.21672064043236,8.179894151153478,328.0746018067322,494.2988289499552,0.5339571387719098,1.0
40.714212217918586,168.7094822878277,9.3920022863446,319.5160878721817,489.2766373156872,0.48489772502550677,1.0
39.645537509694435,174.75479733720226,8.918316606002312,301.9259627853974,494.58824954712776,0.48352761068264544,1.0
47.41236207621593,184.8937456122792,6.429499396376823,326.4871856344321,541.1854542402959,0.5365935352144148,1.0
43.88268607337075,167.77872191108054,7.010371863429662,296.41920417680393,433.64414266011477,0.5167529014542058,1.0
48.57000247046046,187.12998430172388,8.940771187988215,343.7535877692313,546.0030110388898,0.5158077978591389,1.0
47.366188122867726,177.59674601841866,7.017512606461691,310.70765405403216,457.28128542649563,0.5234633794904263,1.0
44.63585543671564,176.25179192450403,7.775366850002976,324.0231931174568,492.00043012296754,0.4232213938396447,1.0
40.76603140965798,187.1095996820349,8.550052099024551,325.66575743092284,487.1226673910401,0.5378394339993491,1.0
37.42576387657068,184.4426331148604,7.031655545136365,314.82190052591847,517.6565980931216,0.5306234397006802,1.0
42.767425239664895,176.3903383418092,8.10537550614596,331.7338760295055,452.05626944348757,0.4491658435711751,1.0
49.28199397161736,191.59329803364247,6.665974505081795,310.5019268675495,513.8651799824582,0.48779597631628996,1.0
46.07046872065102,169.18936672400102,7.398632356048786,337.4259459491449,560.7292886986056,0.49803463561861844,1.0
38.77130610644006,186.15935606944265,8.319781934142537,293.08040639506504,459.1047798622157,0.49327516077991335,1.0
45.86590462925591,185.93101257968385,6.407006266468331,322.52759159092824,505.69118502831185,0.5166929983284267,1.0
46.92658689864418,176.9045356068601,8.440474737960399,358.7785799811657,480.14053466610176,0.5715683390915591,1.0
40.580712818994336,183.26133022242118,7.980362201073318,299.9933735078885,512.7766161857911,0.5540883363836414,1.0
45.768625529727636,167.48886423614698,8.552489954417148,306.445100589503,500.57443332247254,0.4343890403284297,1.0
45.29104359223,189.240270192069,8.223914134064662,330.2781569931783,480.7553927286707,0.5311034995153024,1.0
39.28514851084688,178.1509786355701,9.364140429973844,323.59163563879196,514.6361685461322,0.5664466659767705,1.0
46.788936801741414,174.77276979480962,8.125224502647907,327.0126019854712,554.1304432936023,0.5193404260344602,1.0
47.803922631841175,190.4900922583689,7.570594458874747,329.7837426029533,494.27288624818107,0.5545490212592984,1.0
50.41525621587638,172.9565630945724,8.122297503032284,332.6944293712354,521.5927382644454,0.6006135222850383,1.0
50.26901026017451,165.9153870363644,8.543298029036388,342.19399683912445,461.20181126386507,0.5511854773053491,1.0
38.111653160214544,164.43370826476095,8.048860070325704,328.19637313857027,471.30690869545975,0.5124654297820864,1.0
40.310874800424386,186.0600995134564,8.040591691203883,315.17484690762916,514.1721883364113,0.5522544237042377,1.0
47.5751763360433,167.19570647503718,7.298008312193245,333.4514740240546,544.523480856079,0.5072443916548446,1.0
47.56892975456105,197.54794181984366,7.337099082449052,357.99763869790434,510.6684004635698,0.5011951521642478,1.0
47.57523843153024,159.18070592116277,6.597394728200307,317.34732507234855,490.60825908430536,0.48242928821431336,1.0
64.26365745327361,196.96456368290038,9.749576743186939,300.50941390658716,499.9787421627006,0.5781706679416054,1.0
47.85445255346583,182.11017467202618,6.756136764608715,342.14161338573945,462.4877679809085,0.4590785667028999,1.0
50.677828200902994,179.03286888129608,7.307094802204093,317.59237672092803,518.135459790661,0.5766183862339058,1.0
49.770008817466014,174.5508091319105,7.281592734430802,276.54660907971925,526.4699918697023,0.5249932061870186,1.0
48.25695625652899,183.99136114352072,8.894924376944441,336.94843354300843,486.4372900150076,0.4300346912599029,1.0
43.423653776798275,179.62365297575153,7.705050321707972,309.2934362809215,485.89873556721494,0.518382464649571,1.0
48.79484610246634,191.0330188201652,9.247742072673734,318.18933435391676,507.97634688956146,0.3949986746174188,1.0
41.13587392731214,181.1422764866204,7.326509375756132,326.6396066113803,486.89840791878214,0.5312754008415518,1.0
43.815906966299956,181.50301761461878,8.278994162223801,323.8099935955813,498.01602156122533,0.5442615741494495,1.0
42.57318226085448,176.36387787786146,7.164652946740243,334.1890363427808,562.9916536749954,0.47038220221739735,1.0
45.40937069693161,179.4305437627893,10.145149127773388,311.29027258860316,492.5892289776201,0.5061773847977791,1.0
56.573292833367546,183.0780176889206,6.812401580970487,330.26211596352164,489.2497954393633,0.5977078716875144,1.0
35.66367403704126,162.89831607343373,8.309820710227028,314.80906644832163,480.5737458309452,0.47471266478690316,1.0
48.431300951872565,166.51814577894288,8.633776880932098,334.77620961775006,522.3257591449981,0.44705462064716994,1.0
36.93642064405174,187.43264094022715,8.413799097451498,332.30734968026104,494.5632748034569,0.5740831701231299,1.0
42.64034067105283,181.70865438127942,7.814712341122291,301.2912259591081,480.51880885035723,0.5981293595265398,1.0
50.44475298483683,178.1601666364732,7.870179300266574,341.71964232350064,539.6391209681904,0.5001847835923924,1.0
45.321400095477316,180.18433933065393,8.04381147197911,309.280731097719,542.5880901354092,0.5505731517704178,1.0
39.61127611035347,183.4758170536167,7.852997998371511,336.1611559656229,481.98729302783886,0.567073795776544,1.0
41.42348145370016,174.60240319690638,8.96387911679491,327.3457462680268,444.0038014591815,0.4628757883730808,1.0
48.39798874467338,172.21695274597687,10.210523001591351,356.76367353590246,530.2254106951077,0.4757347082316066,1.0
41.34816684141432,181.9584525509768,7.442508214992166,315.53068035256297,479.4611052271999,0.5615437256577367,1.0
46.08229294790988,170.21627222384967,6.630197020420923,313.01366407763607,523.718767974883,0.5842507139354255,1.0
45.22785919951907,184.08252755714472,7.911717951648745,319.6116078822453,440.89688546864494,0.5281440430087178,1.0
41.74199826197091,162.97416395762158,10.579709337654318,313.9364043433145,526.7779201489793,0.4560092823248973,1.0
55.719720446626624,190.29155637325644,7.196325432030269,335.998838038841,463.66484212157656,0.5993530555849721,1.0
48.169595111590056,184.72597482413042,9.639116805444068,287.6737878312682,521.9229235719957,0.4734514551094018,1.0
34.874287066711965,182.56029734313876,9.677700814076442,298.9263516170729,500.42819203509305,0.4832431109414274,1.0
45.93227157384714,189.82690983945514,7.4464117582920055,298.64394156841615,471.38181741810064,0.517116891724481,1.0
41.69106767615806,196.65474444462578,8.568983079185275,339.0061518394715,487.78891061219656,0.5777080210357387,1.0
49.26216667398112,190.1437006501813,9.628396623128538,354.2122674516385,520.589553708701,0.5426987988276112,1.0
41.037396307836495,161.59125768668355,7.620872259012513,317.9110156292506,503.17683359345705,0.5207432750180955,1.0
44.42631779266551,167.204230332643,7.796419639897638,316.6235655361998,517.5323894141745,0.5231644265059053,1.0
47.524936394902284,173.7518142230432,7.418319086051357,321.4010432622636,559.2932175354646,0.5021757334321733,1.0
49.32877597085061,180.26091050210835,6.985243269307134,343.2375660521638,453.0727516486685,0.5279069757259253,1.0
38.99851796472112,185.17659020469122,7.350722454933993,301.4529373161885,548.5163772490587,0.3735219961152848,1.0
43.327493820795254,172.74256186846534,6.7760597332377435,324.7673796546957,503.13067812569636,0.48516962704651007,1.0
42.625273444195216,181.8676676447708,8.034083468259226,339.50395259564857,473.03647855030613,0.512066096745839,1.0
41.73335383713144,172.44617067646678,7.230026768941358,330.0218833987969,460.0905912278303,0.44244929581902465,1.0
53.82727120140548,173.8848219700805,8.233785911790747,323.7916323319749,494.326388276689,0.519316165890578,1.0
47.024908554804774,165.93338903151778,6.444104353796373,340.02092185134285,527.6495033577338,0.48977643895069395,1.0
38.69558022832477,170.76766753889095,8.330880232214458,265.93535414001525,496.17352638867396,0.5877737849157745,1.0
49.58930973527388,166.48315394383667,8.833528961608925,333.55750639061813,545.3346479074204,0.5786509862607429,1.0
55.610780985063165,170.24126747022666,6.006264357428544,306.9184863374515,456.4647292984532,0.47670972154409186,1.0
50.16232630275574,190.5364179660784,8.374056569847571,283.38734206287086,499.63733156461836,0.49245811442166526,1.0
37.403150170229935,170.50601111168058,9.227668992473292,330.2240519904996,462.4281966676064,0.4963026217195804,1.0
42.57882963566874,206.3238206483739,6.790358981308795,347.47317090325913,510.908956478749,0.47741702619201887,1.0
51.334555745933116,184.9331790088089,9.672572386837704,317.25102970744615,526.606621702919,0.5097512492014064,1.0
41.461652671906094,181.84836123694873,8.419019009366044,339.05749094405877,487.3771461895684,0.4620858965556205,1.0
47.219097140731144,171.41642219818786,7.294988144241591,352.2455651597729,421.873584301186,0.4434692332531237,1.0
48.87317026714668,187.0030987940899,7.944230922342294,346.2982890716809,505.96844440389486,0.5311355611950135,1.0
40.36534764210958,174.24362173762225,8.558326912521723,352.7992905874279,513.1021565520053,0.5314764792110905,1.0
44.702373219691,181.2200981464536,8.076005391412412,334.84254982143784,512.1288426488509,0.45978421201700037,1.0
28.793663299654636,205.60084538268794,8.538755992446369,321.50867277803184,537.0734657546647,0.5447677715381299,1.0
